event_uuid,Date,Event_Year,Event,Discipline,Competition,Competitor,Birth_Year,Club,Country,Stage,Rank,Total,Mark,Elements,Execution,T,H,D,athlete_number,routine_number,bonus,penalty,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,l,a,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,rules,is_complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Fenja Ploen,2011,Team SHTV,GER,Qualification_1,31,69.73,33.42,10,13.5,10.42,9.5,0,1,1,0,0,6,7,4,6,7,7,8,6,8,6,0,0,1110,1035,990,1040,1045,1030,1030,985,1110,1045,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Fenja Ploen,2011,Team SHTV,GER,Qualification_2,31,69.73,36.31,10,13.4,10.61,9.6,2.7,1,2,0,0,7,7,5,6,8,6,8,6,8,5,0,0,1130,1055,1005,1045,1035,1050,1040,1025,1140,1085,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Adriana Kujawa,2011,Greve Gymnastik og Trampolin,DEN,Qualification_1,20,71.575,35.2,10,14.1,11.1,10,0,1,1,0,0,7,8,6,4,6,8,5,5,6,4,0,0,1200,1125,1100,1040,1090,1095,1100,1180,1210,960,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Adriana Kujawa,2011,Greve Gymnastik og Trampolin,DEN,Qualification_2,20,71.575,36.375,10,12.6,11.275,9.8,2.7,1,2,0,0,8,8,8,8,6,8,6,6,8,8,0,0,1255,1155,1140,1075,1110,1210,1155,1070,1105,1000,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Eira Innala,2011,Västra Frölunda TK,SWE,Qualification_1,17,72.15,33.885,10,13.3,11.385,9.2,0,1,1,0,0,6,6,6,8,6,7,8,6,5,9,0,0,1215,1190,1190,1180,1185,1075,1085,1100,1165,1000,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Eira Innala,2011,Västra Frölunda TK,SWE,Qualification_2,17,72.15,38.265,10,13,11.265,9.5,4.5,1,2,0,0,6,8,5,8,8,7,8,6,4,8,2,0,1175,1100,1140,1135,1125,1160,1130,1120,1170,1010,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Taisiia Chmil,2013,KTK,DEN,Qualification_1,44,47.505,25.695,9,10.6,7.095,8,0,1,1,0,0,8,8,9,7,8,9,9,8,8,4,0,0,865,840,805,885,930,720,735,655,660,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U12 Girls (2011-2014),Taisiia Chmil,2013,KTK,DEN,Qualification_2,44,47.505,21.81,7,8.2,5.81,7,0.8,1,2,0,0,9,8,7,6,8,10,10,4,0,0,0,0,845,860,810,865,920,730,780,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Karl Sørensen,2010,Springteam Nordjylland,DEN,Qualification_1,6,81.735,38.605,10,16.1,13.005,9.5,0,1,1,0,0,4,4,3,4,5,4,4,4,3,4,0,0,1355,1330,1330,1275,1295,1405,1305,1225,1295,1190,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Karl Sørensen,2010,Springteam Nordjylland,DEN,Qualification_2,6,81.735,43.13,10,15.6,12.93,9.1,5.5,1,2,0,0,4,4,4,6,6,6,4,4,4,2,0,0,1285,1310,1295,1265,1275,1285,1290,1315,1360,1250,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Karl Sørensen,2010,Springteam Nordjylland,DEN,Final,6,41.965,41.965,10,14.3,12.065,9.1,6.5,1,1,0,0,6,4,4,6,8,6,6,6,6,4,1,0,1285,1300,1280,1210,1090,1130,1170,1150,1285,1165,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Edvin Lindeberg,2010,Uppsala GF,SWE,Qualification_1,22,75.85,36.135,10,13.8,12.535,9.8,0,1,1,0,0,5,6,6,6,5,7,8,6,6,7,0,0,1345,1310,1330,1285,1275,1295,1235,1185,1205,1070,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Edvin Lindeberg,2010,Uppsala GF,SWE,Qualification_2,22,75.85,39.715,10,12.5,11.915,9.3,6,1,2,0,0,6,6,8,8,8,8,8,8,6,9,0,0,1320,1255,1250,1220,1125,1135,1165,1145,1195,1105,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Emil Bengtsson,2010,UVGK,SWE,Qualification_1,23,75.845,37.4,10,14.7,13.5,9.2,0,1,1,0,0,3,4,4,4,6,7,6,4,5,10,0,0,1460,1395,1420,1410,1390,1305,1270,1315,1330,1205,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Emil Bengtsson,2010,UVGK,SWE,Qualification_2,23,75.845,38.445,9,11.5,11.645,8.4,6.9,1,2,0,0,8,6,8,10,8,7,6,6,6,0,0,0,1395,1415,1350,1355,1135,1210,1260,1290,1235,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Daniel Lindal Overgaard,2010,Team Fyn,DEN,Qualification_1,26,74.66,35.91,10,14.1,12.21,9.6,0,1,1,0,0,8,6,5,4,4,6,6,6,6,8,0,0,1360,1230,1205,1230,1260,1245,1195,1215,1175,1095,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Daniel Lindal Overgaard,2010,Team Fyn,DEN,Qualification_2,26,74.66,38.75,10,13.7,12.25,9.5,3.3,1,2,0,0,6,6,4,4,5,6,8,6,8,8,2,0,1365,1235,1210,1265,1275,1250,1185,1205,1170,1090,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Thomas Adem,2010,Gymmax Dendermonde,BEL,Qualification_1,1,89.095,41.625,10,17.7,14.025,9.9,0,1,1,0,0,3,2,2,2,1,2,2,2,2,3,2,0,1550,1405,1360,1380,1395,1365,1390,1385,1400,1395,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Thomas Adem,2010,Gymmax Dendermonde,BEL,Qualification_2,1,89.095,47.47,10,15.4,13.17,9.8,9.1,1,2,0,0,4,6,5,6,4,4,3,3,3,4,4,0,1395,1375,1285,1265,1225,1270,1290,1350,1370,1345,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Viggo Olofsson,2010,TK Levo,SWE,Qualification_1,31,71.83,34.77,10,12.7,12.47,9.6,0,1,1,0,0,5,6,7,8,8,6,7,6,8,10,2,0,1355,1270,1245,1185,1205,1230,1180,1215,1305,1280,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Viggo Olofsson,2010,TK Levo,SWE,Qualification_2,31,71.83,37.06,10,10.6,11.96,8.8,5.7,1,2,0,0,8,6,8,8,6,8,6,8,8,8,0,20,1335,1280,1235,1215,1175,1170,1215,1115,1135,1085,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Anton Bjerkesmoen,2010,Haslev TT,DEN,Qualification_1,27,74.495,35.68,10,13.5,12.48,9.7,0,1,1,0,0,6,8,8,6,4,6,6,6,8,7,0,0,1295,1220,1205,1240,1350,1240,1180,1250,1305,1195,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Anton Bjerkesmoen,2010,Haslev TT,DEN,Qualification_2,27,74.495,38.815,10,12.6,12.115,9.3,4.8,1,2,0,0,8,8,8,9,8,8,6,6,7,6,0,0,1285,1240,1205,1140,1150,1160,1210,1250,1310,1165,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Oliver Tureby Dalsten,2010,Haslev TT,DEN,Final,2,46.87,46.87,10,14.5,13.97,9.3,9.1,1,1,0,0,6,6,6,6,5,4,5,6,5,6,0,0,1540,1470,1405,1350,1330,1375,1375,1380,1410,1335,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Luis Bosse,2010,Team SHTV,GER,Final,4,44.575,44.575,10,14.2,12.975,9.4,8,1,1,0,0,6,5,6,7,6,6,6,4,6,6,0,0,1460,1395,1320,1255,1230,1270,1270,1270,1335,1170,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Matheo Peigue-Cornic,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Qualification_1,2,87.49,40.815,10,17.3,14.115,9.4,0,1,1,0,0,3,2,2,2,4,3,3,3,3,2,0,0,1430,1430,1395,1400,1400,1420,1425,1440,1470,1305,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Matheo Peigue-Cornic,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Qualification_2,2,87.49,46.675,10,14.7,13.475,9,9.5,1,2,0,0,6,3,5,6,6,6,5,5,4,6,1,0,1445,1430,1340,1310,1260,1305,1325,1370,1365,1325,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Oskar Pommergaard,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,10,79.995,37.83,10,15,13.13,9.7,0,1,1,0,0,5,6,4,5,6,6,4,4,4,6,0,0,1380,1340,1325,1295,1285,1445,1335,1205,1325,1195,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Oskar Pommergaard,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,10,79.995,42.165,10,14.4,13.265,9.4,5.1,1,2,0,0,4,4,6,6,6,6,6,6,4,7,1,0,1375,1325,1325,1310,1325,1305,1430,1335,1240,1295,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Thomas Adem,2010,Gymmax Dendermonde,BEL,Final,8,9.965,9.965,2,2.8,2.665,2,2.5,1,1,0,0,4,8,0,0,0,0,0,0,0,0,0,0,1395,1270,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Matheo Peigue-Cornic,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Final,1,48.625,48.625,10,16.2,13.825,9.1,9.5,1,1,0,0,4,2,4,6,4,4,2,4,4,4,0,0,1450,1470,1400,1370,1345,1350,1330,1375,1395,1340,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Sietse Niessen,2010,Gymmax Dendermonde,BEL,Qualification_1,8,80.63,37.605,10,15.7,12.405,9.5,0,1,1,0,0,3,4,2,4,4,6,5,6,1,6,2,0,1385,1235,1220,1230,1255,1165,1200,1260,1260,1195,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Sietse Niessen,2010,Gymmax Dendermonde,BEL,Qualification_2,8,80.63,43.025,10,14.8,13.025,9.1,6.1,1,2,0,0,2,4,4,8,6,5,4,5,6,4,4,0,1315,1315,1325,1305,1280,1300,1300,1320,1365,1200,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Matias Melko,2010,Espoon Telinetaiturit,FIN,Qualification_1,36,67.29,31.325,10,13.2,9.025,9.1,0,1,1,0,0,6,8,6,8,6,6,6,8,6,8,0,0,955,920,945,910,925,865,860,940,950,755,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Matias Melko,2010,Espoon Telinetaiturit,FIN,Qualification_2,36,67.29,35.965,10,13.7,9.165,9.4,3.7,1,2,0,0,6,6,7,8,3,6,6,8,6,7,0,0,945,910,935,890,930,870,890,980,995,820,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Sietse Niessen,2010,Gymmax Dendermonde,BEL,Final,3,44.785,44.785,10,15.8,13.285,9.6,6.1,1,1,0,0,2,4,4,6,4,3,4,4,4,6,1,0,1345,1345,1350,1315,1300,1310,1335,1355,1360,1270,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Kristian Kiski,2009,Espoon Telinetaiturit,FIN,Qualification_1,21,75.955,36.42,10,13.7,13.02,9.7,0,1,1,0,0,4,4,6,8,6,6,5,6,7,8,3,0,1410,1315,1310,1295,1275,1385,1275,1245,1265,1245,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Kristian Kiski,2009,Espoon Telinetaiturit,FIN,Qualification_2,21,75.955,39.535,10,11.9,12.735,9.7,5.2,1,2,0,0,4,5,6,8,6,8,6,6,6,6,0,20,1380,1325,1295,1255,1260,1350,1225,1225,1235,1185,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Valentin Saari,2010,Espoon Telinetaiturit,FIN,Final,5,43.49,43.49,10,14,12.59,9.3,7.6,1,1,0,0,6,4,8,8,5,6,6,6,5,6,0,0,1300,1315,1235,1240,1260,1260,1245,1255,1215,1265,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Mathis Cloud,2009,SEVRAN ACRO TRAMP 93,FRA,Final,7,20,20,10,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Wille Möller,2010,Klippans GK,SWE,Qualification_1,32,71.165,34.195,10,13,12.095,9.1,0,1,1,0,0,6,8,6,6,6,7,6,6,8,9,2,0,1330,1250,1335,1215,1180,1225,1190,1180,1165,1025,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Wille Möller,2010,Klippans GK,SWE,Qualification_2,32,71.165,36.97,10,11.3,12.47,9.2,4,1,2,0,0,6,6,6,6,6,8,8,6,7,8,0,20,1320,1235,1350,1235,1210,1260,1215,1275,1245,1125,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Onni Vuorikoski,2010,Espoon Telinetaiturit,FIN,Qualification_1,16,78.87,37.075,10,14.6,12.675,9.8,0,1,1,0,0,6,4,4,6,7,6,4,5,4,6,2,0,1280,1260,1240,1260,1250,1290,1395,1255,1230,1215,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Onni Vuorikoski,2010,Espoon Telinetaiturit,FIN,Qualification_2,16,78.87,41.795,10,13.5,12.695,9.1,6.5,1,2,0,0,6,7,6,4,6,7,8,7,6,6,2,0,1340,1355,1295,1315,1250,1220,1255,1175,1240,1250,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Alvin Erhardt,2009,UVGK,SWE,Qualification_1,19,76.495,36.93,10,14.6,13.33,9,0,1,1,0,0,4,4,6,6,6,6,6,4,6,6,0,0,1445,1375,1305,1320,1320,1265,1270,1345,1405,1280,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Alvin Erhardt,2009,UVGK,SWE,Qualification_2,19,76.495,39.565,10,12,13.465,9.1,5,1,2,0,0,6,6,6,6,6,6,6,5,7,6,0,20,1495,1440,1380,1325,1285,1300,1310,1315,1385,1230,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Aaron Karu,2009,Biomechanics Group,EST,Qualification_1,17,77.845,37.32,10,15.5,12.12,9.7,0,1,1,0,0,4,6,4,6,5,3,4,2,4,5,2,0,1275,1215,1255,1210,1200,1295,1185,1150,1225,1110,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Aaron Karu,2009,Biomechanics Group,EST,Qualification_2,17,77.845,40.525,10,14.5,11.725,9.1,5.2,1,2,0,0,6,6,6,6,6,5,4,4,5,6,1,0,1200,1175,1190,1165,1190,1185,1180,1140,1205,1095,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Valentin Saari,2010,Espoon Telinetaiturit,FIN,Qualification_1,4,82.14,39.165,10,15.8,13.565,9.8,0,1,1,0,0,6,4,4,4,4,4,3,4,3,4,2,0,1380,1415,1385,1400,1365,1355,1440,1315,1265,1245,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Valentin Saari,2010,Espoon Telinetaiturit,FIN,Qualification_2,4,82.14,42.975,10,14.9,12.975,9.3,5.8,1,2,0,0,6,4,4,6,6,6,4,6,3,6,0,0,1355,1360,1335,1340,1315,1305,1375,1215,1225,1150,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Damian Stenberg,2009,Tampereen Voimistelijat,FIN,Qualification_1,18,77.065,37.105,10,15,12.405,9.7,0,1,1,0,0,6,6,5,3,2,5,6,4,5,7,1,0,1230,1265,1260,1350,1250,1225,1165,1240,1280,1140,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Damian Stenberg,2009,Tampereen Voimistelijat,FIN,Qualification_2,18,77.065,39.96,10,15.2,12.26,9.8,2.7,1,2,0,0,6,6,6,4,4,4,3,4,5,6,0,0,1185,1260,1200,1180,1240,1360,1260,1220,1270,1085,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Sune Bloksgaard,2010,Springteam Nordjylland,DEN,Qualification_1,38,57.87,36.335,10,14.3,12.735,9.3,0,1,1,0,0,6,6,4,5,6,6,4,8,6,6,0,0,1355,1305,1325,1280,1260,1360,1245,1175,1265,1165,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Sune Bloksgaard,2010,Springteam Nordjylland,DEN,Qualification_2,38,57.87,21.535,5,7.2,6.135,4.4,3.8,1,2,0,0,6,4,6,6,6,0,0,0,0,0,0,0,1315,1270,1250,1165,1135,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Vilde Jonsson,2010,Sjövalla FK Sacro,SWE,Qualification_1,39,57.815,32.055,10,13.2,11.355,9.5,0,1,1,0,0,8,6,6,8,8,6,6,5,6,8,1,0,1275,1180,1130,1150,1135,1110,1200,1070,1065,1040,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Vilde Jonsson,2010,Sjövalla FK Sacro,SWE,Qualification_2,39,57.815,25.76,7,9.2,8.06,6.7,1.8,1,2,0,0,8,6,6,8,8,6,6,0,0,0,0,0,1260,1170,1095,1100,1080,1125,1230,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Leo Leppanen,2009,Espoon Telinetaiturit,FIN,Qualification_1,29,72.755,33.87,10,13.4,10.97,9.5,0,1,1,0,0,6,6,7,8,8,6,6,5,6,8,0,0,1125,1090,1120,1070,1070,1125,1100,1115,1130,1025,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Leo Leppanen,2009,Espoon Telinetaiturit,FIN,Qualification_2,29,72.755,38.885,10,14,10.785,9.7,4.4,1,2,0,0,5,6,7,7,6,6,6,6,5,6,0,0,1100,1080,1120,1060,1060,1095,1060,1065,1100,1045,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Isak Sköld,2010,Klippans GK,SWE,Qualification_1,40,56.81,36.25,10,14,13.25,9,0,1,1,0,0,7,6,5,6,5,6,6,6,6,6,1,0,1370,1350,1380,1295,1280,1265,1295,1345,1390,1280,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Isak Sköld,2010,Klippans GK,SWE,Qualification_2,40,56.81,20.56,5,6.8,6.56,4.9,2.3,1,2,0,0,8,6,6,6,6,0,0,0,0,0,0,0,1315,1320,1290,1330,1305,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Alfred Hjelm Madsen,2010,Greve Gymnastik og Trampolin,DEN,Qualification_1,9,80.13,36.945,10,14.9,12.845,9.2,0,1,1,0,0,4,6,6,4,6,6,4,4,6,5,0,0,1360,1290,1265,1275,1285,1405,1310,1195,1295,1165,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Alfred Hjelm Madsen,2010,Greve Gymnastik og Trampolin,DEN,Qualification_2,9,80.13,43.185,10,13.8,12.485,9.1,7.8,1,2,0,0,6,5,6,5,6,6,8,6,6,8,0,0,1325,1255,1215,1275,1250,1265,1200,1220,1230,1250,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Arthur Cousin Gadeau,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Qualification_1,37,62.38,38.865,10,15.9,13.665,9.3,0,1,1,0,0,4,4,4,5,4,4,4,4,4,4,0,0,1485,1420,1395,1400,1365,1335,1330,1335,1390,1210,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Arthur Cousin Gadeau,2009,LEVALLOIS SPORTING CLUB TRAMPOLINE,FRA,Qualification_2,37,62.38,23.515,5,6.8,6.715,4.5,5.5,1,2,0,0,6,4,6,8,8,0,0,0,0,0,0,0,1475,1375,1300,1315,1250,NA,NA,NA,NA,NA,TRA FIG 2022,Incomplete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Victor Blunch Olsen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_1,14,79.145,37.695,10,14.2,13.595,9.9,0,1,1,0,0,4,6,4,6,7,6,4,6,6,7,2,0,1420,1365,1385,1360,1340,1435,1345,1280,1365,1300,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Victor Blunch Olsen,2009,Greve Gymnastik og Trampolin,DEN,Qualification_2,14,79.145,41.45,10,11,12.65,9.7,8.1,1,2,0,0,6,6,8,8,8,8,8,6,6,6,0,20,1320,1320,1215,1285,1225,1280,1175,1245,1270,1315,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Bertram Skannrup,2010,Team Fyn,DEN,Qualification_1,20,76.015,36.295,10,15,11.995,9.3,0,1,1,0,0,6,6,4,6,4,6,4,6,4,4,0,0,1300,1255,1240,1175,1215,1270,1160,1100,1205,1075,TRA FIG 2022,Complete
be503359-e4ab-4b33-6442-3720dd048d0b,2023-05-19,2023,38th International Frivolten Cup,TRA,U13-14 Boys (2009-2010),Bertram Skannrup,2010,Team Fyn,DEN,Qualification_2,20,76.015,39.72,10,14.1,11.92,9.3,4.4,1,2,0,0,5,6,6,6,4,6,6,6,6,7,1,0,1295,1205,1195,1185,1235,1160,1160,1155,1235,1095,TRA FIG 2022,Complete
